epoch,train_loss_total,train_loss_lesion,train_loss_lesion_dense,train_loss_lesion_sparse,train_loss_lesion_sys,em_w_lesion_dense,em_w_lesion_sparse,em_w_lesion_sys,active_lesion_dense,active_lesion_sparse,active_lesion_sys,val_loss_total,val_loss_lesion,val_loss_lesion_dense,val_loss_lesion_sparse,val_loss_lesion_sys,val_lesion_dice,val_lesion_f1,val_lesion_sens,val_lesion_spec,val_patient_bacc,val_patient_sens,val_patient_spec,val_patient_auc,val_patient_auprc,val_patient_n,val_region_bacc,val_region_sens,val_region_spec,val_region_auc,val_region_auprc,val_region_n,best_model_metric_name,use_em_weighting,use_logvar_clamp,use_curriculum,em_lr_multiplier,lesion_dense_enabled_this_epoch,lesion_sparse_enabled_this_epoch,lesion_sys_enabled_this_epoch
11,0.8273436344185904,1.4396251531666664,0.6232497929052414,0.8163753649344925,0.0,1.0,0.25,0.0,0.773851590106007,0.9893992932862191,0.0,0.4028603331082397,0.8616930064227846,0.24991610811816323,0.6117768991324637,0.0,0.28969696164131165,0.32523734440958285,0.3461117112022479,0.9929472408383646,0.5988095237700208,0.8833333332842592,0.31428571425578233,0.7668253968253967,0.8766503497699746,285,0.5229114590109408,0.11818181817107438,0.9276410998508073,0.5731658115160285,0.0749111647705715,2183,composite,0,0,0,10.0,1,1,0
12,0.848411073506721,1.460728060125041,0.6443054112655114,0.8164226451474028,0.0,1.0,0.25,0.0,0.8021201413427562,0.9929328621908127,0.0,0.3981666231734885,0.844058564139737,0.249535976184739,0.594522587954998,0.0,0.2903502536090938,0.3322502639255377,0.35155511975162573,0.993192528574513,0.609126984086719,0.894444444394753,0.3238095237786848,0.7624867724867725,0.8739377082670582,285,0.5087927027081878,0.09090909090082645,0.9266763145155491,0.5810156558347586,0.06842840601020003,2183,composite,0,0,0,10.0,1,1,0
13,0.79972792379953,1.403364024292875,0.5985158927238451,0.8048481304106359,0.0,1.0,0.25,0.0,0.7561837455830389,0.9858657243816255,0.0,0.39396513822591966,0.8503057224055132,0.24185161044200262,0.6084541123774316,0.0,0.31644524430686777,0.35130788962067383,0.487338907357818,0.987669202116405,0.577777777740388,0.8888888888395061,0.26666666664126987,0.7644444444444444,0.8759918908852795,285,0.5297943252992571,0.14545454544132233,0.9141341051571918,0.5880629741700654,0.08345067534323287,2183,composite,0,0,0,10.0,1,1,0
14,0.8121035671644834,1.411570068909507,0.6122814014606678,0.7992886662904449,0.0,1.0,0.25,0.0,0.7809187279151943,0.9823321554770318,0.0,0.39132541542251903,0.8314848186241256,0.24460561407936943,0.5868792049586773,0.0,0.30654593218456616,0.34762252134193034,0.5207359251608972,0.9857415966029305,0.5785714285341836,0.8999999999499999,0.2571428571183674,0.7658730158730158,0.8791180041681235,285,0.5165482611876892,0.08181818181074381,0.9512783405646345,0.5752313292110687,0.0754007438514365,2183,composite,0,0,0,10.0,1,1,0
15,0.7890017571803116,1.3972473289857061,0.5862532288573234,0.8109941039194909,0.0,1.0,0.25,0.0,0.7491166077738516,0.9858657243816255,0.0,0.3955753393885162,0.8532273405128055,0.243024672071139,0.6102026688555876,0.0,0.310434679416093,0.346331529537929,0.39604700924313824,0.9917721865119837,0.5507936507592719,0.9111111110604938,0.1904761904580499,0.7635978835978837,0.8761318314265252,285,0.5306845590396446,0.16363636362148762,0.8977327544578017,0.5907687584966891,0.08490877312194633,2183,composite,0,0,0,10.0,1,1,0
16,0.7970994954185014,1.3906838771732453,0.5992380369046552,0.7914458412163671,0.0,1.0,0.25,0.0,0.7632508833922261,0.9717314487632509,0.0,0.3915810753694839,0.8403705859349834,0.24198457101980844,0.5983860157430172,0.0,0.3119094649499113,0.3537377258222332,0.47516230024233386,0.9886526440877745,0.5440476190139928,0.9166666666157407,0.1714285714122449,0.7689417989417989,0.8791910907990484,285,0.5287001710224903,0.11818181817107438,0.9392185238739064,0.5846906108845327,0.08175747485935847,2183,composite,0,0,0,10.0,1,1,0
17,0.7877562111342332,1.379370666645441,0.5905513929815258,0.788819275259998,0.0,1.0,0.25,0.0,0.7632508833922261,0.9752650176678446,0.0,0.3998300534569555,0.8538201683097415,0.24850001517269346,0.6053201535509692,0.0,0.2923812686719678,0.33406389054809993,0.3255766410536552,0.994644631785896,0.5607142856784108,0.8833333332842592,0.23809523807256236,0.746984126984127,0.869943136054542,285,0.5143402183859227,0.09090909090082645,0.937771345871019,0.5621277902030435,0.07150658875261616,2183,composite,0,0,0,10.0,1,1,0
18,0.8136153234293941,1.4070800113172497,0.6157937621691202,0.7912862484899511,0.0,1.0,0.25,0.0,0.7915194346289752,0.9893992932862191,0.0,0.3835465768352151,0.8250624864465661,0.23637460668881735,0.5886878801716698,0.0,0.328787779266184,0.37138475937868526,0.4565819808423502,0.9907494930223539,0.5476190475854119,0.9333333332814815,0.1619047618893424,0.7644444444444444,0.8767200890997429,285,0.5163991579979477,0.11818181817107438,0.914616497824821,0.566105337017059,0.07517762874570388,2183,composite,0,0,0,10.0,1,1,0
19,0.775199168588795,1.3689480195407733,0.5772828845169014,0.7916651355504147,0.0,1.0,0.25,0.0,0.7632508833922261,0.9823321554770318,0.0,0.39052001686973703,0.8303859593967596,0.24389803657929102,0.5864879224035475,0.0,0.30763965303247626,0.34773556836951025,0.3995819856736864,0.9916577732995691,0.5793650793266566,0.8444444443975309,0.31428571425578233,0.7513227513227514,0.8716038483585383,285,0.5134127088480999,0.08181818181074381,0.9450072358854559,0.5902644388896198,0.08179312454135669,2183,composite,0,0,0,10.0,1,1,0
20,0.7557748453461239,1.3439241003231952,0.5597250952316257,0.7841989985624388,0.0,1.0,0.25,0.0,0.7455830388692579,0.9893992932862191,0.0,0.38963367903812063,0.8303362615406513,0.2427328179279963,0.587603443612655,0.0,0.3095608258789236,0.34810886345155806,0.5577249355721049,0.9840168953864962,0.6142857142444066,0.8666666666185184,0.3619047618702948,0.7634391534391535,0.8747610720581851,285,0.5310003069683299,0.14545454544132233,0.9165460684953375,0.5707012235232207,0.07577829982759932,2183,composite,0,0,0,10.0,1,1,0
21,0.7630758071219542,1.3530154011274815,0.5664292750847213,0.7865861288860914,0.0,1.0,0.25,0.0,0.7561837455830389,0.9858657243816255,0.0,0.39220093107885784,0.8340151997076141,0.24492950820260578,0.5890856919189295,0.0,0.3030441359362819,0.34032496112623184,0.3835277155417268,0.9920057524557201,0.596825396786193,0.8888888888395061,0.30476190473287984,0.7609523809523809,0.8749287214867925,285,0.5296649563577486,0.11818181817107438,0.9411480945444228,0.5955619874577907,0.08824265281836602,2183,composite,0,0,0,10.0,1,1,0
22,0.7755839065796706,1.3551651973922345,0.582390144309391,0.7727750552943233,0.0,1.0,0.25,0.0,0.7703180212014135,0.9823321554770318,0.0,0.3896389002394345,0.8309745809270276,0.24252700722879833,0.5884475736982293,0.0,0.3084022213112224,0.35054932708983605,0.45470717242692077,0.9892027766229681,0.6265873015449326,0.8722222221737654,0.3809523809160998,0.7713756613756614,0.8785818834496611,285,0.5103144323059459,0.07272727272066117,0.9479015918912306,0.5889137394202518,0.08363428500106108,2183,composite,0,0,0,10.0,1,1,0
23,0.7479469990456483,1.3281566502769928,0.5545437853033045,0.7736128621303572,0.0,1.0,0.25,0.0,0.7420494699646644,0.9858657243816255,0.0,0.38991159790505964,0.8339763221641382,0.24189002315203348,0.5920862990121046,0.0,0.31219102476130833,0.3500504465413608,0.442962656622907,0.9898839425047122,0.5301587301271983,0.9555555555024691,0.10476190475192744,0.7723809523809524,0.881286160660889,285,0.5412226461326146,0.1818181818016529,0.9006271104635764,0.5796649563653906,0.08165473243014135,2183,composite,0,0,0,10.0,1,1,0
24,0.7525537198165912,1.3404449908451141,0.5565899653695918,0.783855022421574,0.0,1.0,0.25,0.0,0.7561837455830389,0.9858657243816255,0.0,0.3919231656731831,0.8414092208776209,0.2420944803290897,0.5993147405485312,0.0,0.3115497312762521,0.3536440694874934,0.5275749385746031,0.985997682843151,0.5452380952053477,0.966666666612963,0.12380952379773244,0.7725396825396825,0.8787462469129586,285,0.5361202473250735,0.19090909089173555,0.8813314037584113,0.6034732272069464,0.07977815265667368,2183,composite,0,0,0,10.0,1,1,0
25,0.7830864854499224,1.354972243098404,0.5924579012520321,0.762514341069721,0.0,1.0,0.25,0.0,0.7985865724381626,0.9858657243816255,0.0,0.38458444281584686,0.8275646078917716,0.23692438751459122,0.5906402203771803,0.0,0.32836670022119174,0.36418427965742045,0.5326393464875544,0.9867930025313146,0.5734126983764959,0.9277777777262345,0.21904761902675737,0.7734920634920635,0.8800974890801144,285,0.5394049028544042,0.15454545453140497,0.9242643511774035,0.5827829671534448,0.08133147030747742,2183,composite,0,0,0,10.0,1,1,0
26,0.7757417733909384,1.3695918473253823,0.5777917464293355,0.7918001027389465,0.0,1.0,0.25,0.0,0.7809187279151943,0.9929328621908127,0.0,0.395339621644881,0.8500290852453973,0.2437764671113756,0.6062526185479429,0.0,0.30602885952050035,0.3472793471846428,0.3577629544625908,0.9940261536031845,0.5726190475827003,0.9166666666157407,0.22857142854965987,0.7614285714285715,0.8751183096153319,285,0.5163991579979477,0.11818181817107438,0.914616497824821,0.5801385782572468,0.07781380306708072,2183,composite,0,0,0,10.0,1,1,0
27,0.7608530406343221,1.334916786359814,0.5694984571461964,0.7654183279499148,0.0,1.0,0.25,0.0,0.7667844522968198,0.9752650176678446,0.0,0.3859657992919286,0.8281720355153084,0.23856372055080202,0.589608314136664,0.0,0.32319136370312085,0.3649983493326346,0.41583529521619356,0.99235608472414,0.5646825396473891,0.9388888888367284,0.1904761904580499,0.7634391534391535,0.8753718458794096,285,0.5367144673850087,0.16363636362148762,0.9097925711485297,0.5837082839977197,0.07610877079302551,2183,composite,0,0,0,10.0,1,1,0
28,0.7627764155976343,1.3371034768992516,0.5713340646386568,0.7657694107336206,0.0,1.0,0.25,0.0,0.7809187279151943,0.9858657243816255,0.0,0.38729519583284855,0.8347162182132403,0.23815485503938463,0.5965613635877768,0.0,0.32303995910015976,0.3611810135288685,0.4901585681576227,0.9887154732529241,0.590079365040914,0.894444444394753,0.28571428568707485,0.7653968253968254,0.8760623491823989,285,0.5224290663433118,0.11818181817107438,0.9266763145155491,0.559101872560628,0.07546392633922028,2183,composite,0,0,0,10.0,1,1,0
29,0.7536912585473735,1.325289013844918,0.5631586713420207,0.7621303473997453,0.0,1.0,0.25,0.0,0.7703180212014135,0.9823321554770318,0.0,0.3879254873221119,0.8438442320459418,0.23595257186227375,0.6078916605975893,0.0,0.32845436510714615,0.3748206472828263,0.4959629209414201,0.9891206942039392,0.6444444443993826,0.8222222221765432,0.4666666666222222,0.7762962962962963,0.879801906307867,285,0.5081436653016148,0.07272727272066117,0.9435600578825685,0.5414769986405297,0.07064870823159185,2183,composite,0,0,0,10.0,1,1,0
30,0.7590270021357721,1.3189275338455981,0.5723934925487101,0.7465340417279951,0.0,1.0,0.25,0.0,0.7915194346289752,0.9752650176678446,0.0,0.39693079330027103,0.8727076964245902,0.23833849198288387,0.6343692044417063,0.0,0.32301622155037796,0.3637252076600669,0.42046418973214267,0.9919317682100014,0.5650793650436255,0.9111111110604938,0.21904761902675737,0.7647619047619048,0.8755200140766402,285,0.5289216331080719,0.1818181818016529,0.876025084414491,0.5556724992325571,0.07614009379851916,2183,composite,0,0,0,10.0,1,1,0
31,0.7579251251746193,1.3319427096696288,0.5665859288335268,0.7653567820208232,0.0,1.0,0.25,0.0,0.7915194346289752,0.9823321554770318,0.0,0.3925536572933197,0.8420466110110283,0.24272267272075018,0.599323937876357,0.0,0.3146215548569506,0.35204879823796714,0.33816162736635164,0.9951588291321074,0.6150793650368795,0.8111111110660494,0.41904761900770976,0.7812698412698412,0.8832955673614415,285,0.5304258211566277,0.10909090908099174,0.9517607332322636,0.5675218173047406,0.07900792028799095,2183,composite,0,0,0,10.0,1,1,0
32,0.7510360107878914,1.3103828774534771,0.564587052635085,0.7457958258714777,0.0,1.0,0.25,0.0,0.7915194346289752,0.9787985865724381,0.0,0.385420093830261,0.8291353612310357,0.23751500414477456,0.5916203570862612,0.0,0.3263657275925983,0.3687475533468227,0.44709339967748235,0.9913543801138924,0.5912698412322688,0.9444444443919753,0.23809523807256236,0.7694179894179893,0.8785222264776904,285,0.5255273428854658,0.12727272726115704,0.9237819585097744,0.5539183440775337,0.07720990307512882,2183,composite,0,0,0,10.0,1,1,0
33,0.7298911013393646,1.2900659597278064,0.5431661500526401,0.7468998090433148,0.0,1.0,0.25,0.0,0.7597173144876325,0.9787985865724381,0.0,0.3894019647397929,0.838122107502487,0.23982858409484228,0.5982935238215659,0.0,0.32348364930261264,0.3643566204524438,0.3973044581583147,0.9932096907367879,0.567857142821249,0.9166666666157407,0.21904761902675737,0.7671957671957672,0.8772215781003505,285,0.5295531289654426,0.14545454544132233,0.9136517124895628,0.5458580011402008,0.07553685008391095,2183,composite,0,0,0,10.0,1,1,0
34,0.728067052606559,1.2855965452986133,0.5422238878142286,0.7433726530318073,0.0,1.0,0.25,0.0,0.7561837455830389,0.9823321554770318,0.0,0.39844600814912057,0.8687083630098237,0.24169188986221948,0.6270164731476042,0.0,0.31555224548686633,0.35484148236568347,0.4317702953543268,0.9909256789142592,0.5845238094869898,0.9499999999472222,0.21904761902675737,0.7682539682539683,0.8737226842150507,285,0.5199973687569331,0.1818181818016529,0.8581765557122134,0.5667675305880806,0.08025123001732593,2183,composite,0,0,0,10.0,1,1,0
35,0.7298159285484691,1.2726369755006932,0.5488755772476062,0.723761402202158,0.0,1.0,0.25,0.0,0.773851590106007,0.9823321554770318,0.0,0.3881571348756552,0.8509604359666506,0.23388936784532335,0.6170710689491696,0.0,0.33902236954732373,0.37832556766700415,0.432899694565253,0.992421525830023,0.5615079364735291,0.961111111057716,0.1619047618893424,0.7705291005291005,0.8771514067989851,285,0.516324606403077,0.1363636363512397,0.8962855764549142,0.5671797570495111,0.0819385913612019,2183,composite,0,0,0,10.0,1,1,0
36,0.7236634135351585,1.2904186362512542,0.5347450054365839,0.755673632446953,0.0,1.0,0.25,0.0,0.7632508833922261,0.9823321554770318,0.0,0.38849747832864523,0.8437958082391156,0.23673136863443586,0.6070644391907586,0.0,0.32755034416913986,0.37067489907742107,0.4601369206695141,0.990699716643912,0.6023809523414398,0.8999999999499999,0.30476190473287984,0.7641269841269841,0.8759081485792368,285,0.5133754330506645,0.09090909090082645,0.9358417752005025,0.5760689382975923,0.08099042825763317,2183,composite,0,0,0,10.0,1,1,0
37,0.7226397511105024,1.290657398083606,0.5333005389981893,0.7573568556365613,0.0,1.0,0.25,0.0,0.7773851590106007,0.9787985865724381,0.0,0.40383588760677314,0.8919112909999158,0.24114408675167295,0.6507672042482429,0.0,0.31536129354075954,0.3602155706504025,0.38622672852235246,0.9932950517341641,0.527777777747134,0.9888888888339505,0.06666666666031747,0.7530158730158731,0.8667578561148475,285,0.5571766872627805,0.29090909088264466,0.8234442836429163,0.5799478138841381,0.07471780582149816,2183,composite,0,0,0,10.0,1,1,0
38,0.7089937300069172,1.2555325375639508,0.5268141271368775,0.7287184091107163,0.0,1.0,0.25,0.0,0.7632508833922261,0.9787985865724381,0.0,0.39854074869718814,0.8761570577820142,0.2393353117836846,0.6368217459983296,0.0,0.3198724422942508,0.3683846340406188,0.41373148059423764,0.9927038720139142,0.5718253967889046,0.9055555555052469,0.23809523807256236,0.765978835978836,0.8767648164771906,285,0.548217339813237,0.1818181818016529,0.914616497824821,0.5691224838836995,0.0734883518036766,2183,composite,0,0,0,10.0,1,1,0
39,0.7010058401277546,1.2273186768533484,0.5255682316769981,0.7017504408060451,0.0,1.0,0.25,0.0,0.7632508833922261,0.950530035335689,0.0,0.41239204578515554,0.9012847604850928,0.2494278078277906,0.6518569526573023,0.0,0.29472820122133603,0.33677671321781355,0.3174608884939171,0.9953076688644753,0.6257936507498142,0.7944444444003086,0.45714285709931973,0.7352380952380954,0.8607098667578649,285,0.5306297416930069,0.11818181817107438,0.9430776652149394,0.5812919352716748,0.08024171766350893,2183,composite,0,0,0,10.0,1,1,0
40,0.7057650950687934,1.2448696387740832,0.5260635792366607,0.718806057872231,0.0,1.0,0.25,0.0,0.7703180212014135,0.9681978798586572,0.0,0.40055533395045334,0.8763403652442826,0.2419603235191769,0.6343800421390269,0.0,0.3165294917469675,0.35742457906892,0.42455173559247134,0.9915891370055513,0.5690476190112811,0.8999999999499999,0.23809523807256236,0.7548148148148148,0.8692746538834855,285,0.5458974696191644,0.21818181816198348,0.8736131210763454,0.5723720563083805,0.07912345313186733,2183,composite,0,0,0,10.0,1,1,0
41,0.7312648553703994,1.2771528998765003,0.5493021733769259,0.7278507265259014,0.0,1.0,0.25,0.0,0.8021201413427562,0.9964664310954063,0.0,0.42172668874263763,0.9468111925654941,0.2466985202497906,0.7001126731435457,0.0,0.3008324646136977,0.3405020411572344,0.3014919010661635,0.9963677901780342,0.5746031745665281,0.9111111110604938,0.23809523807256236,0.7551322751322751,0.8691159014504268,285,0.532131737042532,0.16363636362148762,0.9006271104635764,0.5509055825987808,0.07082401719296252,2183,composite,0,0,0,10.0,1,1,0
42,0.7138837586969874,1.2695866932717312,0.5286494475582042,0.7409372452396386,0.0,1.0,0.25,0.0,0.7809187279151943,0.9787985865724381,0.0,0.4002819744249185,0.8703293999036154,0.24359949926535288,0.6267299010521836,0.0,0.3156353428282521,0.3527805721166445,0.35554705622823135,0.9943021355213226,0.5575396825058736,0.9722222221682099,0.14285714284353743,0.7709523809523811,0.8751343835188563,285,0.5673069332829921,0.29090909088264466,0.8437047756833396,0.5918607200806912,0.08542853295558905,2183,composite,0,0,0,10.0,1,1,0
43,0.6946873493203005,1.225848849586379,0.5176335150909087,0.7082153348615821,0.0,1.0,0.25,0.0,0.773851590106007,0.9752650176678446,0.0,0.40064871135271257,0.8876448509593805,0.23831666509310404,0.6493281858662764,0.0,0.32514973052523355,0.3651834187284073,0.4920279654478227,0.9890138799409779,0.604761904722827,0.9333333332814815,0.27619047616417236,0.7656084656084656,0.8705738499160555,285,0.5347848967144923,0.16363636362148762,0.9059334298074968,0.5968819892119457,0.08606277176006709,2183,composite,0,0,0,10.0,1,1,0
44,0.6841901578140764,1.2122089365767084,0.5081838979106067,0.7040250403444569,0.0,1.0,0.25,0.0,0.7455830388692579,0.9823321554770318,0.0,0.40626924614318544,0.9125866420153115,0.23749678085247675,0.6750898615767559,0.0,0.3281380595131354,0.37763250738890225,0.40024866838722767,0.9939289710795985,0.5793650793279793,0.9111111110604938,0.24761904759546488,0.7656084656084656,0.8699222984928469,285,0.533541639247984,0.17272727271157026,0.8943560057843978,0.5932508880410473,0.08352532213310623,2183,composite,0,0,0,10.0,1,1,0
45,0.6853801108133245,1.2122674232658144,0.5097510060657461,0.7025164166735255,0.0,1.0,0.25,0.0,0.7561837455830389,0.9858657243816255,0.0,0.40656309481710196,0.918602572960986,0.23588326904508802,0.682719303915898,0.0,0.3317931948060339,0.3823646221893204,0.4484741901446567,0.9920123237667432,0.5404761904438965,0.966666666612963,0.11428571427482993,0.751005291005291,0.8583008836245584,285,0.6096434679430184,0.43636363632396696,0.7829232995620699,0.6063149585580845,0.08643638200973658,2183,composite,0,0,0,10.0,1,1,0
46,0.6967955710293968,1.2348269971857644,0.5174517633636933,0.7173752347307688,0.0,1.0,0.25,0.0,0.7561837455830389,0.9823321554770318,0.0,0.39565930381003356,0.8776671153803667,0.23499003383848402,0.6426770815418826,0.0,0.33504652909257193,0.3796558312463828,0.44824228199055066,0.9917167558426043,0.5392857142538643,0.9833333332787036,0.09523809522902495,0.7626984126984127,0.8677506001658843,285,0.5616103144155158,0.32727272724297524,0.7959479015880563,0.6043678463360083,0.08037476486614628,2183,composite,0,0,0,10.0,1,1,0
47,0.7171631616806815,1.2498467077004194,0.5396019801655422,0.710244729009197,0.0,1.0,0.25,0.0,0.8091872791519434,0.9858657243816255,0.0,0.3955534628281991,0.8632297333743837,0.23966137278411123,0.6235683601763513,0.0,0.31717554716901347,0.3638053020180721,0.543824030248431,0.9859360875786898,0.5595238094897015,0.966666666612963,0.15238095236643992,0.7615343915343915,0.8698729153675472,285,0.5793470157254872,0.35454545451322317,0.8041485769377513,0.605793097399465,0.0919954365703663,2183,composite,0,0,0,10.0,1,1,0
48,0.6878924666913786,1.2046832482827425,0.5156288692470995,0.689054379588513,0.0,1.0,0.25,0.0,0.7809187279151943,0.9752650176678446,0.0,0.3972978965482778,0.8874107669625018,0.23392693946758905,0.6534838266670704,0.0,0.33901186829263513,0.3807079010533094,0.42120290151033496,0.9929475609772171,0.5373015872700365,0.9888888888339505,0.08571428570612245,0.7563492063492063,0.8621213038937164,285,0.5722229531033565,0.32727272724297524,0.8171731789637378,0.5989957461737491,0.08142785795546394,2183,composite,0,0,0,10.0,1,1,0
49,0.7003471756307902,1.2316143568539366,0.5232581168729088,0.7083562411657491,0.0,1.0,0.25,0.0,0.7950530035335689,0.9929328621908127,0.0,0.4063807993920313,0.8955123867425654,0.24333693749374813,0.6521754488348961,0.0,0.31269695169546385,0.36160735435610786,0.3546256633782754,0.9950006058754284,0.5492063491730033,0.9555555555024691,0.14285714284353743,0.7634391534391535,0.8711260711619111,285,0.562316361867757,0.2727272727024794,0.8519054510330347,0.5877603824058237,0.0815550423479217,2183,composite,0,0,0,10.0,1,1,0
50,0.6713141195423401,1.2028776988018528,0.4941262619655461,0.7087514368066886,0.0,1.0,0.25,0.0,0.7526501766784452,0.9858657243816255,0.0,0.40149058639589286,0.8781300803853406,0.2426107550660769,0.6355193257331848,0.0,0.3111665804277767,0.35920989634688505,0.3700210406320719,0.9941379016662818,0.590079365040914,0.894444444394753,0.28571428568707485,0.7603703703703704,0.8718645052568145,285,0.5483839845521808,0.1999999999818182,0.8967679691225434,0.5764022277770469,0.0811017856102135,2183,composite,0,0,0,10.0,1,1,0
