epoch,train_loss_total,train_loss_lesion,train_loss_lesion_dense,train_loss_lesion_sparse,train_loss_lesion_sys,em_w_lesion_dense,em_w_lesion_sparse,em_w_lesion_sys,active_lesion_dense,active_lesion_sparse,active_lesion_sys,val_loss_total,val_loss_lesion,val_loss_lesion_dense,val_loss_lesion_sparse,val_loss_lesion_sys,val_lesion_dice,val_lesion_f1,val_lesion_sens,val_lesion_spec,val_patient_bacc,val_patient_sens,val_patient_spec,val_patient_auc,val_patient_auprc,val_patient_n,val_region_bacc,val_region_sens,val_region_spec,val_region_auc,val_region_auprc,val_region_n,best_model_metric_name,use_em_weighting,use_logvar_clamp,use_curriculum,em_lr_multiplier,lesion_dense_enabled_this_epoch,lesion_sparse_enabled_this_epoch,lesion_sys_enabled_this_epoch
11,1.0108197260015415,1.0108197260015415,0.884218894030856,0.0,0.3178209197485087,1.0,0.0,1.0,0.7886792452830189,0.0,0.9924528301886792,0.5414311896181769,0.5414311896181769,0.8811561095303503,0.0,0.38106971776408993,0.24767840405305228,0.28744610812314325,0.3958924570077629,0.9866151888134166,0.734126984066547,0.47777777775123453,0.9904761903818595,0.7395238095238096,0.8639665089726585,285,0.5043042582088149,0.009090909090082646,0.999517607327547,0.6483883699513222,0.0940130832799527,2183,composite,0,0,0,10.0,1,0,1
12,0.9925266274444338,0.9925266274444338,0.8753843117376854,0.0,0.31302355192466436,1.0,0.0,1.0,0.7886792452830189,0.0,0.9886792452830189,0.5272842810178796,0.5272842810178796,0.9026381921494144,0.0,0.35355027786537535,0.2247691572397605,0.25659322064860723,0.5022592734062191,0.9745740770793357,0.7210317459735481,0.5277777777484568,0.9142857141986395,0.7646031746031746,0.8805373163863337,285,0.516734640174866,0.03636363636033058,0.9971056439894014,0.6296671490593343,0.10116563664591459,2183,composite,0,0,0,10.0,1,0,1
13,0.9772700029583472,0.9772700029583472,0.8671612348193409,0.0,0.3148517660130898,1.0,0.0,1.0,0.7660377358490567,0.0,0.9924528301886792,0.5049078631111317,0.5049078631111317,0.8502133810657194,0.0,0.3444172081956064,0.2739549073679694,0.31633851736810176,0.39250187814529214,0.989742813330906,0.7416666666056217,0.4833333333064815,0.999999999904762,0.740952380952381,0.8665725986757629,285,0.5043042582088149,0.009090909090082646,0.999517607327547,0.6547252554488443,0.09175286176571804,2183,composite,0,0,0,10.0,1,0,1
14,0.9725478202104568,0.9725478202104568,0.8489964835602661,0.0,0.3158637789209046,1.0,0.0,1.0,0.7849056603773585,0.0,0.9773584905660377,0.5132943290389247,0.5132943290389247,0.8548225445308905,0.0,0.3535397605944051,0.2638595299474124,0.3074629574525814,0.3582914938497187,0.9910527221403703,0.7388888888279983,0.47777777775123453,0.999999999904762,0.7907407407407407,0.8930855913628454,285,0.5088497127538562,0.01818181818016529,0.999517607327547,0.612331710739815,0.08028751594830924,2183,composite,0,0,0,10.0,1,0,1
15,1.0021780939878158,1.0021780939878158,0.8454189428139007,0.0,0.3140798229019596,1.0,0.0,1.0,0.8150943396226416,0.0,0.9886792452830189,0.5113442853196628,0.5113442853196628,0.851074657906061,0.0,0.35181521100431096,0.2663906230323616,0.2974488330666382,0.5571055073623852,0.9778941090735166,0.7472222221608686,0.49444444441697527,0.999999999904762,0.7731746031746031,0.8800034178201237,285,0.5179406218439389,0.03636363636033058,0.999517607327547,0.6680919177301232,0.11871016878556093,2183,composite,0,0,0,10.0,1,0,1
16,0.9845508868120751,0.9845508868120751,0.843587669233481,0.0,0.31223201158035835,1.0,0.0,1.0,0.7886792452830189,0.0,0.9962264150943396,0.5058587901294231,0.5058587901294231,0.8484680830747232,0.0,0.34642396747820214,0.26620613620884115,0.3121825451924208,0.32455977099539945,0.9930290047093031,0.7444444443832452,0.4888888888617284,0.999999999904762,0.7586243386243388,0.8748666926685937,285,0.49999999999758804,0.0,0.9999999999951761,0.6484146822786474,0.08731681339597691,2183,composite,0,0,0,10.0,1,0,1
17,0.9832021136891167,0.9832021136891167,0.8337759535716868,0.0,0.30980508767102416,1.0,0.0,1.0,0.8264150943396227,0.0,0.9924528301886792,0.5286221486619778,0.5286221486619778,0.85683780429007,0.0,0.37592684112717895,0.25943353361096877,0.29422851357582736,0.507808798038251,0.9803737321664165,0.6857142856595616,0.5333333333037037,0.8380952380154195,0.7647619047619048,0.8745842025556317,285,0.5193132482519555,0.05454545454049587,0.984081041963415,0.6210717887997194,0.08408380970934312,2183,composite,0,0,0,10.0,1,0,1
18,0.9729999326310068,0.9729999326310068,0.8250790153597963,0.0,0.3149340488247827,1.0,0.0,1.0,0.7962264150943397,0.0,0.9924528301886792,0.5025128885689709,0.5025128885689709,0.8382194151823548,0.0,0.34672403783356986,0.27653825111772823,0.3274854676822098,0.3313287724650983,0.9936038929370183,0.7388888888279983,0.47777777775123453,0.999999999904762,0.7867724867724868,0.8910106965428436,285,0.49999999999758804,0.0,0.9999999999951761,0.6180897250361794,0.1112865390540741,2183,composite,0,0,0,10.0,1,0,1
19,0.9516887474172521,0.9516887474172521,0.828124530270867,0.0,0.3114381690829947,1.0,0.0,1.0,0.7849056603773585,0.0,0.9849056603773585,0.5080513271192709,0.5080513271192709,0.8413890627608902,0.0,0.35360783169261917,0.2670300181569724,0.30702824617453145,0.4910112796190357,0.9831636809299122,0.7369047618441705,0.4833333333064815,0.9904761903818595,0.7964021164021163,0.8957721745227077,285,0.49999999999758804,0.0,0.9999999999951761,0.6077424023154847,0.07267872792947072,2183,composite,0,0,0,10.0,1,0,1
20,0.9495512805316808,0.9495512805316808,0.8169733587352709,0.0,0.3073382542668963,1.0,0.0,1.0,0.7962264150943397,0.0,0.9773584905660377,0.5021153490266038,0.5021153490266038,0.8167829397080959,0.0,0.35469760444395815,0.2920647290931351,0.3315326727647905,0.4777181071339997,0.9864862549906078,0.7416666666056217,0.4833333333064815,0.999999999904762,0.7913227513227514,0.8937751898330062,285,0.49999999999758804,0.0,0.9999999999951761,0.6181862035697057,0.07491816337784876,2183,composite,0,0,0,10.0,1,0,1
21,0.9338163147557457,0.9338163147557457,0.8097950029133381,0.0,0.3061200340694755,1.0,0.0,1.0,0.7886792452830189,0.0,0.9773584905660377,0.49643485993146896,0.49643485993146896,0.8260785731776007,0.0,0.3420974321175321,0.28351307411988574,0.3297598914988549,0.4152021169229093,0.9894363201540765,0.7424603173994174,0.49444444441697527,0.9904761903818595,0.7831216931216931,0.889988977208515,285,0.5179406218439389,0.03636363636033058,0.999517607327547,0.650844187168355,0.1066039860541463,2183,composite,0,0,0,10.0,1,0,1
22,0.8929424292214636,0.8929424292214636,0.804403738129413,0.0,0.3047764581750408,1.0,0.0,1.0,0.7660377358490567,0.0,0.9773584905660377,0.5022143863348497,0.5022143863348497,0.8131341091517744,0.0,0.3567067247653739,0.29566318070751496,0.3466057355413097,0.41456114879569134,0.9906443488333606,0.7480158729546643,0.5055555555274691,0.9904761903818595,0.7964550264550265,0.8985353382697008,285,0.49999999999758804,0.0,0.9999999999951761,0.6048633951673026,0.06931535859251052,2183,composite,0,0,0,10.0,1,0,1
23,0.9624450217018712,0.9624450217018712,0.8045312380311133,0.0,0.30567166323348527,1.0,0.0,1.0,0.8113207547169812,0.0,0.9962264150943396,0.5018213404756453,0.5018213404756453,0.8138200695487274,0.0,0.3570069484736905,0.29135691605765246,0.3416119278621395,0.39309810638427817,0.9913467158404101,0.734126984066547,0.47777777775123453,0.9904761903818595,0.7940740740740743,0.89578214968167,285,0.49999999999758804,0.0,0.9999999999951761,0.6130596851291495,0.07362738026787888,2183,composite,0,0,0,10.0,1,0,1
24,0.8987557234488568,0.8987557234488568,0.8057061816597807,0.0,0.30561711319207113,1.0,0.0,1.0,0.7471698113207547,0.0,0.9886792452830189,0.49976484746568733,0.49976484746568733,0.8155918628319927,0.0,0.3538651046707059,0.29432503211087196,0.3493922005642573,0.34555638869659805,0.9941361136008869,0.7361111110503749,0.47222222219598764,0.999999999904762,0.7396825396825397,0.8666622679750233,285,0.49999999999758804,0.0,0.9999999999951761,0.6280445555409375,0.09458133238965066,2183,composite,0,0,0,10.0,1,0,1
25,0.924759615254852,0.924759615254852,0.797861225389201,0.0,0.30655584471687,1.0,0.0,1.0,0.7773584905660378,0.0,0.9924528301886792,0.5034588227669398,0.5034588227669398,0.8082506218175779,0.0,0.3610227688075313,0.3010855169816949,0.3523404675098268,0.36204133652926107,0.9937657577014807,0.7527777777161155,0.5055555555274691,0.999999999904762,0.7928571428571428,0.8943207862970162,285,0.49999999999758804,0.0,0.9999999999951761,0.58841380520107,0.06380429375579506,2183,composite,0,0,0,10.0,1,0,1
26,0.9496991351527988,0.9496991351527988,0.7905231217543284,0.0,0.29976353362431246,1.0,0.0,1.0,0.8075471698113208,0.0,0.9924528301886792,0.4956537125011285,0.4956537125011285,0.8111285204174875,0.0,0.347703992938209,0.2964520889452134,0.3334440716706288,0.5343621546734388,0.9836892645363672,0.7452380951770409,0.4999999999722222,0.9904761903818595,0.794074074074074,0.8942851808927808,285,0.5035806692073711,0.009090909090082646,0.9980704293246596,0.6424900232425559,0.08834414189110021,2183,composite,0,0,0,10.0,1,0,1
27,0.9149861270807824,0.9149861270807824,0.7811247636189406,0.0,0.30108119360033725,1.0,0.0,1.0,0.7811320754716982,0.0,0.9962264150943396,0.5013438819183244,0.5013438819183244,0.8034777093207699,0.0,0.36006940941552856,0.3033571890715895,0.3624811675889322,0.38914181605159964,0.9928989094429856,0.7253968253374402,0.4888888888617284,0.961904761813152,0.7796296296296298,0.886089333699537,285,0.4990352146623298,0.0,0.9980704293246596,0.6094592816734641,0.06935486466341266,2183,composite,0,0,0,10.0,1,0,1
28,0.9413609672267482,0.9413609672267482,0.7820181773825624,0.0,0.30012555781541156,1.0,0.0,1.0,0.8226415094339623,0.0,0.9962264150943396,0.49880795066969263,0.49880795066969263,0.8049075315738546,0.0,0.35622311488947517,0.30473136079722435,0.34977568540628995,0.4243106802229347,0.9906746775311097,0.7301587301002141,0.5555555555246914,0.904761904675737,0.7700529100529101,0.8818073970449727,285,0.4990352146623298,0.0,0.9980704293246596,0.6298732622900496,0.07299728997742225,2183,composite,0,0,0,10.0,1,0,1
29,0.9169421350478001,0.9169421350478001,0.7879673983345087,0.0,0.29798104859638136,1.0,0.0,1.0,0.7811320754716982,0.0,0.9924528301886792,0.5059919877805643,0.5059919877805643,0.786676624040494,0.0,0.373314259456922,0.32083247790391417,0.36392571257891704,0.4936436423786571,0.9885824212045717,0.7404761904155897,0.4999999999722222,0.980952380858957,0.7737566137566138,0.8799104694666597,285,0.4990352146623298,0.0,0.9980704293246596,0.6447879664956366,0.09103406830312294,2183,composite,0,0,0,10.0,1,0,1
30,0.9104144977932831,0.9104144977932831,0.7730114496816164,0.0,0.2963701570377108,1.0,0.0,1.0,0.8,0.0,0.9886792452830189,0.5072823896383246,0.5072823896383246,0.8264007403932768,0.0,0.3572432303641621,0.2816366902713118,0.3146758532367402,0.6562970327924271,0.9744781106525967,0.7396825396231167,0.5555555555246914,0.923809523721542,0.7643386243386243,0.8714950009163399,285,0.5006863132015964,0.009090909090082646,0.9922817173131101,0.671481822567206,0.0956615159696015,2183,composite,0,0,0,10.0,1,0,1
31,0.8900671742997079,0.8900671742997079,0.7793778071458313,0.0,0.2976513274074201,1.0,0.0,1.0,0.7735849056603774,0.0,0.9886792452830189,0.4985545496973727,0.4985545496973727,0.793480035217329,0.0,0.35951845318529513,0.3143445558246525,0.36221352777023985,0.4160412700128912,0.9920861867065689,0.7515873015260834,0.5222222221932099,0.980952380858957,0.7951851851851852,0.8959227705860127,285,0.4990352146623298,0.0,0.9980704293246596,0.6161601543656536,0.07306199241804938,2183,composite,0,0,0,10.0,1,0,1
32,0.9081984605288731,0.9081984605288731,0.7734337052565882,0.0,0.2976130792031957,1.0,0.0,1.0,0.8,0.0,0.9849056603773585,0.4972381902237733,0.4972381902237733,0.7959101076783806,0.0,0.3576680485447557,0.31140082389458845,0.3508905810308709,0.48089201629847567,0.9880211440548592,0.7428571427969766,0.5333333333037037,0.9523809522902494,0.7728042328042329,0.8824571471682183,285,0.4990352146623298,0.0,0.9980704293246596,0.648331359908784,0.08010647363072683,2183,composite,0,0,0,10.0,1,0,1
33,0.9236746166252865,0.9236746166252865,0.7677961429473997,0.0,0.2957502270580064,1.0,0.0,1.0,0.8150943396226416,0.0,0.9849056603773585,0.49299115046030945,0.49299115046030945,0.7836451831905321,0.0,0.35738551858309153,0.3218199644965687,0.375263535205206,0.4446773892319183,0.9915183019566692,0.736507936447934,0.511111111082716,0.961904761813152,0.7785714285714287,0.8859823057163503,285,0.4990352146623298,0.0,0.9980704293246596,0.6392536069815374,0.09639033865716784,2183,composite,0,0,0,10.0,1,0,1
34,0.9107996510587774,0.9107996510587774,0.7636739044696436,0.0,0.2982405600344036,1.0,0.0,1.0,0.7886792452830189,0.0,0.9886792452830189,0.4953397174055378,0.4953397174055378,0.785699071555302,0.0,0.36004357375085105,0.3200062139966022,0.36600268294663346,0.46366446853923404,0.9900272398235257,0.7269841269250314,0.511111111082716,0.942857142767347,0.7838624338624339,0.8868241102497761,285,0.4990352146623298,0.0,0.9980704293246596,0.6209051440599922,0.081527284002249,2183,composite,0,0,0,10.0,1,0,1
35,0.9060774503451473,0.9060774503451473,0.7714688509017572,0.0,0.2957402643517387,1.0,0.0,1.0,0.8,0.0,0.9924528301886792,0.4968338079440097,0.4968338079440097,0.8004638580070145,0.0,0.3564003576079586,0.30474092562993366,0.35517038808362006,0.3991016197394204,0.992079542979311,0.7222222221635802,0.511111111082716,0.9333333332444445,0.7551322751322752,0.872488665044057,285,0.4990352146623298,0.0,0.9980704293246596,0.6427180634127088,0.08526054796705129,2183,composite,0,0,0,10.0,1,0,1
36,0.879264507105328,0.879264507105328,0.7658501648526083,0.0,0.289511447857674,1.0,0.0,1.0,0.7660377358490567,0.0,0.9849056603773585,0.5083481186173029,0.5083481186173029,0.7901669555696947,0.0,0.37489446324598774,0.3144849233928768,0.35882814295866344,0.4901555300996057,0.988178285892394,0.7126984126420005,0.577777777745679,0.8476190475383221,0.7700529100529101,0.8789164651310941,285,0.4944524843198531,0.0,0.9889049686397062,0.6126518440556067,0.07416513079858839,2183,composite,0,0,0,10.0,1,0,1
37,0.8962319021236221,0.8962319021236221,0.7527739453589779,0.0,0.2890606101832229,1.0,0.0,1.0,0.8226415094339623,0.0,0.9811320754716981,0.4981365797834264,0.4981365797834264,0.7955840140923687,0.0,0.3591095822642716,0.3130594026083234,0.3603447416557514,0.3781699940534278,0.9934482244425624,0.739682539621794,0.4888888888617284,0.9904761903818595,0.7766666666666666,0.8865328449585912,285,0.49999999999758804,0.0,0.9999999999951761,0.6237249484716924,0.07920635324083838,2183,composite,0,0,0,10.0,1,0,1
38,0.8833582348278108,0.8833582348278108,0.7541623050454019,0.0,0.28742368523494355,1.0,0.0,1.0,0.7924528301886793,0.0,0.9924528301886792,0.5022263096438514,0.5022263096438514,0.7874109073616993,0.0,0.36949806726967255,0.3163989446629053,0.3645062102110422,0.4370203071473334,0.9913255577654655,0.7293650793050958,0.47777777775123453,0.980952380858957,0.7742328042328043,0.8845104274887851,285,0.49999999999758804,0.0,0.9999999999951761,0.6282989080384159,0.0855440101946902,2183,composite,0,0,0,10.0,1,0,1
39,0.8851245635101256,0.8851245635101256,0.7535784281362062,0.0,0.28598888455907023,1.0,0.0,1.0,0.8,0.0,0.9962264150943396,0.5024059488851991,0.5024059488851991,0.7970988846373284,0.0,0.36566121685111735,0.3074437801180215,0.35935691679534326,0.4312727772541963,0.9907628435410841,0.7384920634317618,0.5055555555274691,0.9714285713360544,0.7762433862433863,0.8852124910753993,285,0.49999999999758804,0.0,0.9999999999951761,0.6076612726395649,0.07376502733553023,2183,composite,0,0,0,10.0,1,0,1
40,0.8906828192466835,0.8906828192466835,0.7576660123364679,0.0,0.28174180733957227,1.0,0.0,1.0,0.8226415094339623,0.0,0.9849056603773585,0.5039582890458405,0.5039582890458405,0.7902765897498734,0.0,0.3694881861752127,0.31435039194150904,0.35817186633782827,0.4936167802649375,0.9882132566502414,0.717460317402129,0.511111111082716,0.923809523721542,0.7514285714285714,0.8741027704501192,285,0.4987940183285153,0.0,0.9975880366570306,0.6060737622242687,0.07472232588690379,2183,composite,0,0,0,10.0,1,0,1
41,0.8672280897649954,0.8672280897649954,0.7514700973513483,0.0,0.28739711302412746,1.0,0.0,1.0,0.7773584905660378,0.0,0.969811320754717,0.5063337885464231,0.5063337885464231,0.780349007283134,0.0,0.37850999515426853,0.3217978234263672,0.364029369676339,0.4948562623669882,0.9886104364276411,0.6948412697862276,0.5611111110799383,0.8285714284925171,0.7814814814814816,0.8830032602298044,285,0.49614085865655505,0.0,0.9922817173131101,0.6051265184405561,0.07963954347540206,2183,composite,0,0,0,10.0,1,0,1
42,0.8884207543196543,0.8884207543196543,0.7471163115282168,0.0,0.2823374909953562,1.0,0.0,1.0,0.8037735849056604,0.0,0.9924528301886792,0.511851322474993,0.511851322474993,0.7922206418267612,0.0,0.3808960855703424,0.31008474100595235,0.36814076443208993,0.439811433639072,0.9911454452479588,0.7182539681959247,0.5222222221932099,0.9142857141986395,0.7307936507936508,0.8634406558814871,285,0.4987940183285153,0.0,0.9975880366570306,0.5878919440424505,0.07124394663994171,2183,composite,0,0,0,10.0,1,0,1
43,0.8588441444455452,0.8588441444455452,0.7413790639618347,0.0,0.2845877293178412,1.0,0.0,1.0,0.7924528301886793,0.0,0.9811320754716981,0.5117568479747407,0.5117568479747407,0.794527545742605,0.0,0.3814289452379251,0.30924811239900263,0.3669469662038438,0.364849119193314,0.994298755122306,0.7071428570854308,0.4999999999722222,0.9142857141986395,0.7683597883597884,0.8780545258591285,285,0.4997588036637735,0.0,0.999517607327547,0.5741876068938297,0.06818754897952016,2183,composite,0,0,0,10.0,1,0,1
44,0.8830981241785131,0.8830981241785131,0.7402784665083063,0.0,0.2821100569422972,1.0,0.0,1.0,0.8075471698113208,0.0,1.0,0.5022107660770416,0.5022107660770416,0.7856757154409912,0.0,0.3723371105351363,0.31933947541247837,0.3656412100521462,0.4789726565546309,0.9893389901142398,0.71071428565685,0.5166666666379629,0.904761904675737,0.749100529100529,0.8701457490802302,285,0.49710564399181334,0.0,0.9942112879836267,0.605643994211288,0.0875402486479287,2183,composite,0,0,0,10.0,1,0,1
45,0.8641738586690066,0.8641738586690066,0.7324847024918972,0.0,0.27796384268401586,1.0,0.0,1.0,0.8037735849056604,0.0,0.9962264150943396,0.4985616093294488,0.4985616093294488,0.7844345179097406,0.0,0.36785827996913195,0.31856178792043666,0.37528820882909736,0.4255426031776937,0.9923484494630739,0.7067460316891945,0.5277777777484568,0.885714285629932,0.7316402116402115,0.8632833619153749,285,0.4985528219947007,0.0,0.9971056439894014,0.6130816120685876,0.08571024266527379,2183,composite,0,0,0,10.0,1,0,1
46,0.854189454468916,0.854189454468916,0.7373752981938165,0.0,0.2724592148863274,1.0,0.0,1.0,0.8,0.0,0.9962264150943396,0.5096578350187175,0.5096578350187175,0.775177226669487,0.0,0.3838729663379576,0.32853870419250136,0.3779655377108329,0.46724722389615164,0.9907688833928391,0.6900793650247764,0.5611111110799383,0.8190476189696145,0.7475661375661375,0.8687532806068798,285,0.4987940183285153,0.0,0.9975880366570306,0.5712011577424023,0.06591354870847826,2183,composite,0,0,0,10.0,1,0,1
47,0.8771056305687382,0.8771056305687382,0.7404487746200342,0.0,0.2723282052583348,1.0,0.0,1.0,0.8150943396226416,0.0,0.9962264150943396,0.5128139974549413,0.5128139974549413,0.8123016008015337,0.0,0.3717726263577273,0.2973172753706746,0.34035360266768605,0.35375846673220324,0.9936159908239536,0.6992063491501197,0.5222222221932099,0.8761904761070295,0.7328042328042329,0.862857840641289,285,0.49758803665944246,0.0,0.9951760733188849,0.5964522211989651,0.0729262030664305,2183,composite,0,0,0,10.0,1,0,1
48,0.8513992441150378,0.8513992441150378,0.7324618402568773,0.0,0.274975700096685,1.0,0.0,1.0,0.8037735849056604,0.0,0.9811320754716981,0.5091698975302279,0.5091698975302279,0.7725912264023704,0.0,0.3835153777119876,0.3302652308310585,0.37793590218193207,0.4118252874163795,0.9932556253139141,0.7238095237511716,0.5333333333037037,0.9142857141986395,0.7710582010582011,0.8802627386884352,285,0.4990352146623298,0.0,0.9980704293246596,0.5851773889400518,0.07254405805778875,2183,composite,0,0,0,10.0,1,0,1
49,0.8516823054203447,0.8516823054203447,0.7290721766907593,0.0,0.2653575668026153,1.0,0.0,1.0,0.7924528301886793,0.0,0.9924528301886792,0.5032841311767697,0.5032841311767697,0.771262326459775,0.0,0.3798462978290736,0.33149858966641044,0.37859165377702775,0.44129066545043294,0.9918722677672089,0.6992063491514424,0.5888888888561729,0.8095238094467121,0.7615343915343915,0.8748621474728939,285,0.4995176073299589,0.0,0.9990352146599178,0.5844844976538175,0.07772203532704172,2183,composite,0,0,0,10.0,1,0,1
50,0.8387820583469463,0.8387820583469463,0.7336271225378431,0.0,0.2678031281517176,1.0,0.0,1.0,0.7849056603773585,0.0,0.9924528301886792,0.5166089801221259,0.5166089801221259,0.7822908896139298,0.0,0.3913758374235251,0.32409521492048243,0.3739610110965975,0.3937112023854835,0.9937117008328832,0.7194444443859568,0.5055555555274691,0.9333333332444445,0.7273015873015873,0.8604748650771006,285,0.4987940183285153,0.0,0.9975880366570306,0.5858790510020612,0.07214422434253784,2183,composite,0,0,0,10.0,1,0,1
51,0.8604956672017304,0.8604956672017304,0.7305507283957525,0.0,0.26496843432797973,1.0,0.0,1.0,0.8113207547169812,0.0,0.9849056603773585,0.5137306076681448,0.5137306076681448,0.7762474177897661,0.0,0.38701858845562004,0.3255516811348926,0.3739826353629038,0.4812357979899139,0.9897938662051778,0.7119047618482048,0.5666666666351852,0.8571428570612245,0.7742857142857144,0.8801909175260703,285,0.4946936806536677,0.0,0.9893873613073354,0.6145989562776827,0.08540472234895352,2183,composite,0,0,0,10.0,1,0,1
