epoch,train_loss_total,train_loss_lesion,train_loss_lesion_dense,train_loss_lesion_sparse,train_loss_lesion_sys,em_w_lesion_dense,em_w_lesion_sparse,em_w_lesion_sys,active_lesion_dense,active_lesion_sparse,active_lesion_sys,train_loss_num_batches,train_loss_num_cases,train_loss_dense_cases,train_loss_sparse_cases,train_loss_sparse_voxels,train_loss_sys_cases,train_loss_sys_regions,val_loss_total,val_loss_lesion,val_loss_lesion_dense,val_loss_lesion_sparse,val_loss_lesion_sys,val_lesion_dice,val_lesion_f1,val_lesion_sens,val_lesion_spec,val_patient_bacc,val_patient_sens,val_patient_spec,val_patient_auc,val_patient_auprc,val_patient_n,val_region_bacc,val_region_sens,val_region_spec,val_region_auc,val_region_auprc,val_region_n,val_loss_num_batches,val_loss_num_cases,val_loss_dense_cases,val_loss_sparse_cases,val_loss_sparse_voxels,val_loss_sys_cases,val_loss_sys_regions,best_model_metric_name,use_em_weighting,use_logvar_clamp,use_curriculum,em_lr_multiplier,lesion_dense_enabled_this_epoch,lesion_sparse_enabled_this_epoch,lesion_sys_enabled_this_epoch
12,0.627411074,0.627411074,0.796865324,0,0,1,0,0,0.788679245,0,0,265,1060,348,0,0,0,0,0.257073301,0.257073301,0.834402874,0,0,0.277857731,0.305684595,0.39526983,0.98822934,0.501984127,0.994444444,0.00952381,0.571931217,0.685119679,285,0.522088068,0.536363636,0.5078125,0.54449847,0.071572134,1774,72,285,87,0,0,0,0,composite,0,1,1,1,1,0,0
13,0.606556025,0.606556025,0.794934587,0,0,1,0,0,0.766037736,0,0,265,1060,348,0,0,0,0,0.243839488,0.243839488,0.790097688,0,0,0.319840193,0.35505013,0.445104004,0.990288301,0.497222222,0.994444444,0,0.576560847,0.682778005,285,0.512428977,0.454545455,0.5703125,0.53633632,0.073850893,1774,72,285,87,0,0,0,0,composite,0,1,1,1,1,0,0
14,0.614344498,0.614344498,0.783573838,0,0,1,0,0,0.78490566,0,0,265,1060,348,0,0,0,0,0.245008673,0.245008673,0.793845153,0,0,0.313642384,0.353981152,0.395227203,0.992442289,0.509523809,1,0.019047619,0.62547619,0.714661049,285,0.53440778,0.536363636,0.532451923,0.55975743,0.074495931,1774,72,285,87,0,0,0,0,composite,0,1,1,1,1,0,0
15,0.851181426,1.396403757,0.822907302,0,0.748642189,1,0,0.25,0.81509434,0,0.988679245,265,1060,348,0,0,712,7073,0.362122907,0.711129733,0.796760473,0,0.670163619,0.314409845,0.35041692,0.450575243,0.989337784,0.690873016,0.572222222,0.809523809,0.747671958,0.870243843,285,0.521601836,0.063636364,0.979567308,0.59654174,0.129292125,1774,72,285,87,0,0,182,1774,composite,0,1,1,1,1,0,1
16,0.787183672,1.270606866,0.792047876,0,0.662384965,1,0,0.25,0.788679245,0,0.996226415,265,1060,348,0,0,712,7073,0.371779841,0.727286902,0.821178208,0,0.687070215,0.293507322,0.334143956,0.30393984,0.995244437,0.711507936,0.527777778,0.895238095,0.769312169,0.880840818,285,0.521224869,0.045454545,0.996995192,0.618618881,0.13494879,1774,72,285,87,0,0,182,1774,composite,0,1,1,1,1,0,1
17,0.807952994,1.282961292,0.790281364,0,0.667487384,1,0,0.25,0.826415094,0,0.99245283,265,1060,348,0,0,712,7073,0.380775722,0.734310443,0.852937616,0,0.676940077,0.267937348,0.291493849,0.633095123,0.972003476,0.570634921,0.922222222,0.219047619,0.784497354,0.886451429,285,0.571645542,0.245454545,0.897836538,0.663051792,0.148415205,1774,72,285,87,0,0,182,1774,composite,0,1,1,1,1,0,1
18,0.776427077,1.25999472,0.779646178,0,0.659852098,1,0,0.25,0.796226415,0,0.99245283,265,1060,348,0,0,712,7073,0.369879146,0.715355767,0.825183764,0,0.6633625,0.291463547,0.350672554,0.31969966,0.995460892,0.690079365,0.561111111,0.819047619,0.776719577,0.882301078,285,0.513674607,0.036363636,0.990985577,0.668315669,0.148108786,1774,72,285,87,0,0,182,1774,composite,0,1,1,1,1,0,1
19,0.765886805,1.231532886,0.776699914,0,0.650979638,1,0,0.25,0.78490566,0,0.98490566,265,1060,348,0,0,712,7073,0.364686902,0.714924672,0.804153833,0,0.673691221,0.306584187,0.338596792,0.540718861,0.984025428,0.68531746,0.561111111,0.809523809,0.765396825,0.87646312,285,0.525808566,0.063636364,0.987980769,0.60074847,0.129033654,1774,72,285,87,0,0,182,1774,composite,0,1,1,1,1,0,1
20,0.765158073,1.226343504,0.76645805,0,0.647782792,1,0,0.25,0.796226415,0,0.977358491,265,1060,348,0,0,712,7073,0.358365468,0.706581776,0.785452581,0,0.667270168,0.323378589,0.372391828,0.378705352,0.99390155,0.654761905,0.566666667,0.742857143,0.748148148,0.869207634,285,0.514652535,0.054545455,0.974759615,0.613827579,0.144233575,1774,72,285,87,0,0,182,1774,composite,0,1,1,1,1,0,1
21,0.747401385,1.201690345,0.764064916,0,0.626660871,1,0,0.25,0.788679245,0,0.977358491,265,1060,348,0,0,712,7073,0.358928568,0.710430427,0.784387302,0,0.676467144,0.32511198,0.365395272,0.402130198,0.992611583,0.692063492,0.622222222,0.761904762,0.775026455,0.883446828,285,0.523705201,0.063636364,0.983774038,0.631064248,0.140668681,1774,72,285,87,0,0,182,1774,composite,0,1,1,1,1,0,1
22,0.727538578,1.182955516,0.762276936,0,0.652334495,1,0,0.25,0.766037736,0,0.977358491,265,1060,348,0,0,712,7073,0.362605264,0.724687363,0.784726655,0,0.699695606,0.322957096,0.357361497,0.451153749,0.98981005,0.678174603,0.661111111,0.695238095,0.768730159,0.879006909,285,0.521978802,0.081818182,0.962139423,0.621355988,0.140617806,1774,72,285,87,0,0,182,1774,composite,0,1,1,1,1,0,1
23,0.7759372,1.241819101,0.767513024,0,0.638654574,1,0,0.25,0.811320755,0,0.996226415,265,1060,348,0,0,712,7073,0.35568423,0.712061902,0.768295862,0,0.687513833,0.335773382,0.377357566,0.42826558,0.99244642,0.673015873,0.555555556,0.79047619,0.752751323,0.869769111,285,0.514914773,0.045454545,0.984375,0.602447552,0.135796723,1774,72,285,87,0,0,182,1774,composite,0,1,1,1,1,0,1
24,0.719398435,1.170597928,0.764010688,0,0.629563589,1,0,0.25,0.747169811,0,0.988679245,265,1060,348,0,0,712,7073,0.365072441,0.724624169,0.795367757,0,0.696233613,0.309111725,0.359677992,0.363292769,0.99391112,0.696428571,0.516666667,0.876190476,0.769206349,0.879371645,285,0.519121503,0.045454545,0.992788462,0.641346154,0.149813626,1774,72,285,87,0,0,182,1774,composite,0,1,1,1,1,0,1
25,0.734421782,1.200165319,0.750349118,0,0.637469271,1,0,0.25,0.777358491,0,0.99245283,265,1060,348,0,0,712,7073,0.360539556,0.70974403,0.791711256,0,0.672863077,0.31717567,0.367820998,0.377053542,0.993746404,0.723809524,0.666666667,0.780952381,0.797566138,0.892711191,285,0.517318619,0.045454545,0.989182692,0.63125,0.139776835,1774,72,285,87,0,0,182,1774,composite,0,1,1,1,1,0,1
26,0.766053968,1.220580717,0.753458628,0,0.63010186,1,0,0.25,0.80754717,0,0.99245283,265,1060,348,0,0,712,7073,0.358131965,0.710967787,0.780115925,0,0.680637224,0.322737778,0.366690222,0.491257441,0.988825062,0.687301587,0.622222222,0.752380952,0.76984127,0.880276306,285,0.522803759,0.063636364,0.981971154,0.638171984,0.156582827,1774,72,285,87,0,0,182,1774,composite,0,1,1,1,1,0,1
