epoch,train_loss_total,train_loss_lesion,train_loss_lesion_dense,train_loss_lesion_sparse,train_loss_lesion_sys,em_w_lesion_dense,em_w_lesion_sparse,em_w_lesion_sys,active_lesion_dense,active_lesion_sparse,active_lesion_sys,train_loss_num_batches,train_loss_num_cases,train_loss_dense_cases,train_loss_sparse_cases,train_loss_sparse_voxels,train_loss_sys_cases,train_loss_sys_regions,val_loss_total,val_loss_lesion,val_loss_lesion_dense,val_loss_lesion_sparse,val_loss_lesion_sys,val_lesion_dice,val_lesion_f1,val_lesion_sens,val_lesion_spec,val_patient_bacc,val_patient_sens,val_patient_spec,val_patient_auc,val_patient_auprc,val_patient_n,val_region_bacc,val_region_sens,val_region_spec,val_region_auc,val_region_auprc,val_region_n,val_loss_num_batches,val_loss_num_cases,val_loss_dense_cases,val_loss_sparse_cases,val_loss_sparse_voxels,val_loss_sys_cases,val_loss_sys_regions,best_model_metric_name,use_em_weighting,use_logvar_clamp,use_curriculum,em_lr_multiplier,lesion_dense_enabled_this_epoch,lesion_sparse_enabled_this_epoch,lesion_sys_enabled_this_epoch
1,0.8246378700688201,0.8247828735495514,1.073129299557072,0.0,0.0,0.9952239308717116,0.0,0.0,0.769811320754717,0.0,0.0,265,1060,348,0,0,0,0,0.3084156555041932,0.30840508059451455,0.9999182868277889,0.0,0.0,0.19004371084950186,0.21371190209986993,0.35740986355685256,0.979201441478451,0.5289682539371662,0.9722222221682099,0.08571428570612245,0.6456084656084656,0.7352825208419316,285,0.5438210227093402,0.3454545454231405,0.7421874999955398,0.5289554195804197,0.08611041440877967,1774,72,285,87,0,0,0,0,composite,1,1,1,1.0,1,0,0
2,0.8118865453972006,0.8117989389401562,0.9741187390239759,0.0,0.0,0.994721730700079,0.0,0.0,0.8301886792452831,0.0,0.0,265,1060,348,0,0,0,0,0.29063023182383757,0.29060624691477993,0.9418385391947867,0.0,0.0,0.22554887289350684,0.2517761820070932,0.39431121629551574,0.9827068745458324,0.5353174602862087,0.9944444443891974,0.07619047618321996,0.596031746031746,0.6995897645892264,285,0.5131719842479859,0.3454545454231405,0.6808894230728313,0.5191515515734266,0.08766117510266964,1774,72,285,87,0,0,0,0,composite,1,1,1,1.0,1,0,0
3,0.7431383265639251,0.743384494421617,0.9316837367997772,0.0,0.0,1.0046335571217087,0.0,0.0,0.7962264150943397,0.0,0.0,265,1060,348,0,0,0,0,0.28078863411618954,0.2810826150994552,0.9112920610384009,0.0,0.0,0.2350719025866552,0.26627860929768077,0.3823591506095239,0.9854962027354571,0.5353174602862087,0.9944444443891974,0.07619047618321996,0.6068253968253968,0.713452593390687,285,0.5201212849468588,0.35454545451322317,0.6856971153804946,0.5258905157342657,0.08940589788831328,1774,72,285,87,0,0,0,0,composite,1,1,1,1.0,1,0,0
4,0.7218288248440005,0.7230120982763902,0.9002624698754015,0.0,0.0,1.0174132338110007,0.0,0.0,0.7962264150943397,0.0,0.0,265,1060,348,0,0,0,0,0.2792140007019043,0.2798399933597498,0.9064198314458475,0.0,0.0,0.23537039282647046,0.2554274268811591,0.6049027430367144,0.9680202303940177,0.4999999999722222,0.9999999999444444,0.0,0.6137566137566138,0.7309277717136204,285,0.5106752622088375,0.6090909090355372,0.4122596153821379,0.5531031468531469,0.09718148372536439,1774,72,285,87,0,0,0,0,composite,1,1,1,1.0,1,0,0
5,0.7018066012634421,0.7044724163019432,0.8784858625510643,0.0,0.0,1.032176523838403,0.0,0.0,0.8,0.0,0.0,265,1060,348,0,0,0,0,0.2657544637981214,0.2671653245624743,0.8658411078069402,0.0,0.0,0.26470574804327707,0.289984814423208,0.3209934287294493,0.9919316480088411,0.5134920634627803,0.9888888888339505,0.03809523809160998,0.5888095238095239,0.7048065576137192,285,0.5348503059227041,0.4272727272338843,0.6424278846115239,0.5582058566433566,0.08396367321489964,1774,72,285,87,0,0,0,0,composite,1,1,1,1.0,1,0,0
6,0.6919524434602485,0.6967255953347908,0.8581411682668774,0.0,0.0,1.0473248936095327,0.0,0.0,0.8150943396226416,0.0,0.0,265,1060,348,0,0,0,0,0.25820329482095283,0.26044551113195585,0.8444270059980196,0.0,0.0,0.27652429890903557,0.30619502812445376,0.41536966429884675,0.9874895533261195,0.49444444441697527,0.9888888888339505,0.0,0.5586243386243387,0.6626287112223679,285,0.5473994755007328,0.4818181817743802,0.6129807692270854,0.5492406031468533,0.0853745270718933,1774,72,285,87,0,0,0,0,composite,1,1,1,1.0,1,0,0
7,0.6569997420850789,0.6636672135793937,0.8424192988153162,0.0,0.0,1.0648815487915615,0.0,0.0,0.7924528301886793,0.0,0.0,265,1060,348,0,0,0,0,0.26793469378822726,0.26995896623845683,0.8759116318034029,0.0,0.0,0.2515146844089031,0.27639723095700597,0.5029370750724353,0.9779051907504157,0.514285714256576,0.9999999999444444,0.028571428568707483,0.4856613756613756,0.6698686510890737,285,0.5314849212988497,0.6272727272157025,0.435697115381997,0.5498743444055945,0.09063309046638152,1774,72,285,87,0,0,0,0,composite,1,1,1,1.0,1,0,0
8,0.6449077338542578,0.6529381337030878,0.8327716233572741,0.0,0.0,1.077964105246202,0.0,0.0,0.7849056603773585,0.0,0.0,265,1060,348,0,0,0,0,0.24592054015711734,0.24986571261757298,0.8093352872749855,0.0,0.0,0.3107481104406444,0.34328554339202716,0.3946957569896696,0.9919633230917239,0.4999999999722222,0.9999999999444444,0.0,0.6613227513227513,0.7391744202725706,285,0.5147180943843636,0.4272727272338843,0.6021634615348428,0.5372541520979022,0.07561488391750838,1774,72,285,87,0,0,0,0,composite,1,1,1,1.0,1,0,0
9,0.6308645575676324,0.6403100438837735,0.8177348294819908,0.0,0.0,1.0907350594142697,0.0,0.0,0.7773584905660378,0.0,0.0,265,1060,348,0,0,0,0,0.24491609690482155,0.2493327952267831,0.8070474643816893,0.0,0.0,0.30856374177065765,0.34309397167702466,0.39403558081375606,0.9918164201731425,0.4999999999722222,0.9999999999444444,0.0,0.7049206349206352,0.7901061691772246,285,0.5332768793469715,0.4818181817743802,0.5847355769195629,0.5495574737762238,0.08194855410475423,1774,72,285,87,0,0,0,0,composite,1,1,1,1.0,1,0,0
10,0.6152333302317925,0.6272905222649844,0.8053560660317026,0.0,0.0,1.1046752637287356,0.0,0.0,0.7811320754716982,0.0,0.0,265,1060,348,0,0,0,0,0.2493494987487793,0.25368539492289227,0.8236272739267897,0.0,0.0,0.2879468415948478,0.3243419285426882,0.44267208174724676,0.987345788193938,0.4999999999722222,0.9999999999444444,0.0,0.5144444444444444,0.6420465280330234,285,0.5330911275975632,0.5090909090446282,0.5570913461504983,0.5232572115384615,0.07259478522462384,1774,72,285,87,0,0,0,0,composite,1,1,1,1.0,1,0,0
11,0.6079624460553223,0.622454749525718,0.795551253889484,0.0,0.0,1.1179939697373589,0.0,0.0,0.7886792452830189,0.0,0.0,265,1060,348,0,0,0,0,0.2474665139850817,0.25229206503483287,0.8189236905382967,0.0,0.0,0.29145576229149645,0.32208621865140036,0.48001424792924463,0.9850910275286274,0.4999999999722222,0.9999999999444444,0.0,0.5134126984126984,0.6585967225093098,285,0.5172803758482487,0.536363636314876,0.4981971153816214,0.5536221590909092,0.09184422084213256,1774,72,285,87,0,0,0,0,composite,1,1,1,1.0,1,0,0
12,0.6144192200786662,0.6290497372735221,0.7990051108016365,0.0,0.0,1.13107250591494,0.0,0.0,0.7886792452830189,0.0,0.0,265,1060,348,0,0,0,0,0.2547053805568762,0.2588721710338927,0.8402048815255878,0.0,0.0,0.27087062190879474,0.3013985783604302,0.37544111368852046,0.9890197817417673,0.50198412695605,0.9944444443891974,0.009523809522902495,0.5574867724867725,0.6888211343216075,285,0.5298623251492584,0.5272727272247935,0.5324519230737232,0.5518356643356643,0.07553112113830382,1774,72,285,87,0,0,0,0,composite,1,1,1,1.0,1,0,0
