epoch,train_loss_total,train_loss_lesion,train_loss_lesion_dense,train_loss_lesion_sparse,train_loss_lesion_sys,em_w_lesion_dense,em_w_lesion_sparse,em_w_lesion_sys,active_lesion_dense,active_lesion_sparse,active_lesion_sys,train_loss_num_batches,train_loss_num_cases,train_loss_dense_cases,train_loss_sparse_cases,train_loss_sparse_voxels,train_loss_sys_cases,train_loss_sys_regions,val_loss_total,val_loss_lesion,val_loss_lesion_dense,val_loss_lesion_sparse,val_loss_lesion_sys,val_lesion_dice,val_lesion_f1,val_lesion_sens,val_lesion_spec,val_patient_bacc,val_patient_sens,val_patient_spec,val_patient_auc,val_patient_auprc,val_patient_n,val_region_bacc,val_region_sens,val_region_spec,val_region_auc,val_region_auprc,val_region_n,val_loss_num_batches,val_loss_num_cases,val_loss_dense_cases,val_loss_sparse_cases,val_loss_sparse_voxels,val_loss_sys_cases,val_loss_sys_regions,best_model_metric_name,use_em_weighting,use_logvar_clamp,use_curriculum,em_lr_multiplier,lesion_dense_enabled_this_epoch,lesion_sparse_enabled_this_epoch,lesion_sys_enabled_this_epoch
1,1.8198275397408683,1.8198275397408683,1.1571779261375297,0.0,0.9747196811986208,1.0,0.0,1.0,0.769811320754717,0.0,0.9962264150943396,265,1060,348,0,0,712,7073,1.0803011487450516,1.0803011487450516,1.0856372666084904,0.0,1.0904774578475092,1.923262985234234e-08,0.0,0.0,0.9999999999998043,0.499999999952381,0.0,0.999999999904762,0.29015873015873017,0.5295896082603639,285,0.49999999999699524,0.0,0.9999999999939905,0.4738854895104895,0.06200091750777431,1774,72,285,87,0,0,182,1774,composite,0,0,0,10.0,1,0,1
2,1.8525660875833259,1.8525660875833259,1.0746286838561638,0.0,1.0132834528462646,1.0,0.0,1.0,0.8301886792452831,0.0,0.9849056603773585,265,1060,348,0,0,712,7073,1.0439803552209286,1.0439803552209286,1.0687607622694695,0.0,1.0346213214628592,0.0010957085001413105,0.0009324760493389407,0.0004676641766283464,0.9999936306968317,0.483333333293254,0.2999999999833333,0.6666666666031746,0.4068783068783069,0.6146395178758245,285,0.49999999999699524,0.0,0.9999999999939905,0.5238581730769231,0.06816599474895768,1774,72,285,87,0,0,182,1774,composite,0,0,0,10.0,1,0,1
3,1.8001681297455194,1.8001681297455194,1.049605936668385,0.0,1.0011450241743953,1.0,0.0,1.0,0.7962264150943397,0.0,0.9962264150943396,265,1060,348,0,0,712,7073,1.024852851190065,1.024852851190065,1.0441673863893268,0.0,1.016151627531987,0.01455899190411649,0.014476270618128,0.007766455812109025,0.9994762363654114,0.5047619047336734,0.9999999999444444,0.009523809522902495,0.6003703703703703,0.7229585889278491,285,0.49999999999699524,0.0,0.9999999999939905,0.5946569055944056,0.09766790617058237,1774,72,285,87,0,0,182,1774,composite,0,0,0,10.0,1,0,1
4,1.7557955202066673,1.7557955202066673,1.0204231805842499,0.0,0.9779045304609258,1.0,0.0,1.0,0.7962264150943397,0.0,0.9811320754716981,265,1060,348,0,0,712,7073,1.0124243972594278,1.0124243972594278,1.0038587457832249,0.0,1.016915580583264,0.011882316612978854,0.013788197342217862,0.007240584744983568,0.9997507590385908,0.5039682539398778,0.9888888888339505,0.01904761904580499,0.5467195767195767,0.7042609260456948,285,0.49999999999699524,0.0,0.9999999999939905,0.5727545891608392,0.08356945421423798,1774,72,285,87,0,0,182,1774,composite,0,0,0,10.0,1,0,1
5,1.7438784895078192,1.7438784895078192,0.9992982741745039,0.0,0.9686956843826063,1.0,0.0,1.0,0.8,0.0,0.9924528301886792,265,1060,348,0,0,712,7073,1.1490701348635188,1.1490701348635188,0.992535621955477,0.0,1.2264360262935703,0.042382275341713634,0.049034750649123056,0.02771437266785447,0.9995347723361957,0.4964285714008031,0.9833333332787036,0.009523809522902495,0.43346560846560844,0.6299316683328733,285,0.5021416083882049,0.009090909090082646,0.995192307686327,0.5638658216783217,0.08876736256103938,1774,72,285,87,0,0,182,1774,composite,0,0,0,10.0,1,0,1
6,1.7410795750483028,1.7410795750483028,0.994255817827137,0.0,0.96243394598013,1.0,0.0,1.0,0.8150943396226416,0.0,0.9811320754716981,265,1060,348,0,0,712,7073,0.9950026110598915,0.9950026110598915,0.9789288057678047,0.0,0.9996240374872623,0.13128345645964146,0.1709806333179808,0.17267157329281296,0.9924552736118286,0.4999999999722222,0.9999999999444444,0.0,0.5324338624338625,0.709055174031306,285,0.49999999999699524,0.0,0.9999999999939905,0.6076759178321678,0.10246026859069325,1774,72,285,87,0,0,182,1774,composite,0,0,0,10.0,1,0,1
7,1.694907442466268,1.694907442466268,0.9776543365127739,0.0,0.9540906222962463,1.0,0.0,1.0,0.7924528301886793,0.0,0.9773584905660377,265,1060,348,0,0,712,7073,0.9923800296950759,0.9923800296950759,0.9736298665233042,0.0,0.9993516717446294,0.13411090218208052,0.16575437267647997,0.15211953156047783,0.9944571544651241,0.4999999999722222,0.9999999999444444,0.0,0.6213756613756614,0.763570198054841,285,0.49999999999699524,0.0,0.9999999999939905,0.6221891389860138,0.09797672173364723,1774,72,285,87,0,0,182,1774,composite,0,0,0,10.0,1,0,1
8,1.6844499686978898,1.6844499686978898,0.9697726084583107,0.0,0.9668208816239238,1.0,0.0,1.0,0.7849056603773585,0.0,0.9886792452830189,265,1060,348,0,0,712,7073,1.001226918948324,1.001226918948324,0.9623210197207571,0.0,1.0215754038082034,0.12680231432684444,0.163506375353273,0.13431409089636992,0.9961482314100905,0.49444444441697527,0.9888888888339505,0.0,0.6115873015873016,0.7695278160109711,285,0.4996995192277663,0.0,0.9993990384555326,0.5944383741258742,0.09060544231526335,1774,72,285,87,0,0,182,1774,composite,0,0,0,10.0,1,0,1
9,1.650817868844518,1.650817868844518,0.9593591652382379,0.0,0.9478054386536606,1.0,0.0,1.0,0.7773584905660378,0.0,0.9849056603773585,265,1060,348,0,0,712,7073,1.0142263045436457,1.0142263045436457,0.9572077571660623,0.0,1.047637880671656,0.14923511072993279,0.18548445328528074,0.18180215150911186,0.9932281991827207,0.5261904761595427,0.966666666612963,0.08571428570612245,0.7496825396825397,0.8548737662669018,285,0.49999999999699524,0.0,0.9999999999939905,0.6069165209790209,0.09295838354899581,1774,72,285,87,0,0,182,1774,composite,0,0,0,10.0,1,0,1
10,1.6465591898504293,1.6465591898504293,0.954580767058778,0.0,0.9452645115782917,1.0,0.0,1.0,0.7811320754716982,0.0,0.9886792452830189,265,1060,348,0,0,712,7073,1.0099115849586955,1.0099115849586955,0.9441961351482347,0.0,1.044460935264053,0.17630517296493053,0.21368006142794804,0.26431606085548115,0.988432332658496,0.49920634917842654,0.9888888888339505,0.009523809522902495,0.7513227513227513,0.8617208096358723,285,0.49999999999699524,0.0,0.9999999999939905,0.6236505681818182,0.09732434157297101,1774,72,285,87,0,0,182,1774,composite,0,0,0,10.0,1,0,1
